OriginAirportID,Origin,DestAirportID,Dest,scheduled_flights,eligible_arrivals,delayed_arrivals,cancelled_flights,diverted_flights,arrival_delay_rate,cancellation_rate,diversion_rate
10397,ATL,14679,SAN,2511,2477,649,16,18,0.2620104965684295,0.0063719633612106,0.007168458781362
10397,ATL,14683,SAT,3097,3060,714,33,4,0.2333333333333333,0.0106554730384242,0.0012915724895059
10397,ATL,14685,SAV,2891,2835,546,52,4,0.1925925925925926,0.0179868557592528,0.0013836042891732
10397,ATL,14689,SBA,363,353,120,6,4,0.3399433427762039,0.0165289256198347,0.0110192837465564
10397,ATL,14696,SBN,1043,1025,248,14,4,0.2419512195121951,0.0134228187919463,0.0038350910834132
10397,ATL,14730,SDF,2721,2674,490,38,9,0.1832460732984293,0.013965453877251,0.0033076074972436
10397,ATL,14747,SEA,3251,3217,724,26,8,0.2250543985079266,0.0079975392187019,0.0024607812980621
10397,ATL,14771,SFO,3309,3280,896,23,6,0.2731707317073171,0.0069507404049561,0.0018132366273798
10397,ATL,14783,SGF,518,513,131,5,0,0.2553606237816764,0.0096525096525096,0.0
10397,ATL,14814,SHV,1243,1220,319,20,3,0.2614754098360656,0.0160901045856798,0.0024135156878519
10397,ATL,14831,SJC,885,874,124,10,1,0.1418764302059496,0.0112994350282485,0.0011299435028248
10397,ATL,14843,SJU,2137,2111,601,20,6,0.2846991946944576,0.0093589143659335,0.00280767430978
10397,ATL,14869,SLC,2944,2930,560,12,2,0.1911262798634812,0.0040760869565217,0.0006793478260869
10397,ATL,14893,SMF,1002,989,201,11,2,0.2032355915065723,0.0109780439121756,0.0019960079840319
10397,ATL,14908,SNA,1073,1054,282,9,10,0.2675521821631879,0.0083876980428704,0.0093196644920782
10397,ATL,14986,SRQ,2308,2277,476,26,5,0.2090469916556873,0.011265164644714,0.0021663778162911
10397,ATL,15016,STL,3621,3564,666,50,7,0.1868686868686868,0.0138083402375034,0.0019331676332504
10397,ATL,15024,STT,644,638,168,4,2,0.2633228840125391,0.0062111801242236,0.0031055900621118
10397,ATL,15027,STX,127,125,37,2,0,0.296,0.0157480314960629,0.0
10397,ATL,15096,SYR,1106,1085,261,20,1,0.240552995391705,0.0180831826401446,0.0009041591320072
10397,ATL,15249,TLH,1554,1528,325,21,5,0.212696335078534,0.0135135135135135,0.0032175032175032
10397,ATL,15304,TPA,6096,5995,1767,86,15,0.2947456213511259,0.0141076115485564,0.0024606299212598
10397,ATL,15323,TRI,538,531,117,6,1,0.2203389830508474,0.0111524163568773,0.0018587360594795
10397,ATL,15356,TTN,64,63,15,1,0,0.238095238095238,0.015625,0.0
10397,ATL,15370,TUL,1543,1512,295,30,1,0.1951058201058201,0.0194426441996111,0.000648088139987
10397,ATL,15376,TUS,803,789,154,12,2,0.1951837769328263,0.0149439601494396,0.0024906600249066
10397,ATL,15380,TVC,34,34,7,0,0,0.2058823529411764,0.0,0.0
10397,ATL,15412,TYS,1630,1598,327,27,5,0.204630788485607,0.0165644171779141,0.0030674846625766
10397,ATL,15624,VPS,2325,2276,400,43,6,0.1757469244288225,0.0184946236559139,0.0025806451612903
10397,ATL,15919,XNA,538,528,107,8,2,0.2026515151515151,0.0148698884758364,0.0037174721189591
10408,ATW,10397,ATL,371,361,55,9,1,0.1523545706371191,0.0242587601078167,0.0026954177897574
10408,ATW,10466,AZA,266,265,44,0,1,0.1660377358490566,0.0,0.0037593984962406
10408,ATW,10693,BNA,96,95,19,0,1,0.2,0.0,0.0104166666666666
10408,ATW,11057,CLT,368,365,62,3,0,0.1698630136986301,0.0081521739130434,0.0
10408,ATW,11292,DEN,440,438,99,1,1,0.2260273972602739,0.0022727272727272,0.0022727272727272
10408,ATW,11298,DFW,369,364,66,1,4,0.1813186813186813,0.002710027100271,0.010840108401084
10408,ATW,11433,DTW,1052,1044,186,8,0,0.1781609195402299,0.0076045627376425,0.0
10408,ATW,11618,EWR,26,26,6,0,0,0.2307692307692307,0.0,0.0
10408,ATW,11697,FLL,49,49,14,0,0,0.2857142857142857,0.0,0.0
10408,ATW,12266,IAH,3,3,2,0,0,0.6666666666666666,0.0,0.0
10408,ATW,12889,LAS,163,163,26,0,0,0.1595092024539877,0.0,0.0
10408,ATW,13487,MSP,921,912,221,8,1,0.2423245614035087,0.008686210640608,0.001085776330076
10408,ATW,13930,ORD,2346,2285,671,59,2,0.2936542669584245,0.0251491901108269,0.000852514919011
10408,ATW,14057,PDX,46,46,8,0,0,0.1739130434782608,0.0,0.0
10408,ATW,14082,PGD,256,255,47,1,0,0.1843137254901961,0.00390625,0.0
10408,ATW,14107,PHX,14,14,4,0,0,0.2857142857142857,0.0,0.0
10408,ATW,14112,PIE,195,194,54,0,1,0.2783505154639175,0.0,0.0051282051282051
10408,ATW,14635,RSW,12,12,2,0,0,0.1666666666666666,0.0,0.0
10408,ATW,14685,SAV,41,41,8,0,0,0.1951219512195122,0.0,0.0
10408,ATW,14761,SFB,258,258,53,0,0,0.2054263565891473,0.0,0.0
10408,ATW,14986,SRQ,80,80,10,0,0,0.125,0.0,0.0
10408,ATW,16422,GUF,27,26,2,0,1,0.0769230769230769,0.0,0.037037037037037
10409,ATY,11292,DEN,152,152,43,0,0,0.2828947368421052,0.0,0.0
10409,ATY,13487,MSP,152,151,11,1,0,0.0728476821192053,0.006578947368421,0.0
10423,AUS,10140,ABQ,828,826,189,2,0,0.2288135593220339,0.002415458937198,0.0
10423,AUS,10208,AGS,3,3,1,0,0,0.3333333333333333,0.0,0.0
10423,AUS,10279,AMA,194,192,47,1,1,0.2447916666666666,0.0051546391752577,0.0051546391752577
10423,AUS,10372,ASE,167,149,43,3,15,0.2885906040268456,0.0179640718562874,0.0898203592814371
10423,AUS,10397,ATL,4522,4452,854,60,10,0.1918238993710692,0.0132684652808491,0.0022114108801415
10423,AUS,10431,AVL,74,74,19,0,0,0.2567567567567567,0.0,0.0
10423,AUS,10693,BNA,3010,2986,633,19,5,0.2119892833221701,0.0063122923588039,0.0016611295681063
10423,AUS,10721,BOS,1475,1450,482,20,5,0.3324137931034482,0.0135593220338983,0.0033898305084745
10423,AUS,10800,BUR,357,353,103,0,4,0.291784702549575,0.0,0.011204481792717
10423,AUS,10821,BWI,1268,1253,264,11,4,0.2106943335993615,0.0086750788643533,0.0031545741324921
10423,AUS,10994,CHS,113,113,31,0,0,0.2743362831858407,0.0,0.0
10423,AUS,11042,CLE,109,107,33,2,0,0.308411214953271,0.018348623853211,0.0
10423,AUS,11057,CLT,1717,1685,366,29,3,0.2172106824925816,0.0168899242865463,0.0017472335468841
10423,AUS,11066,CMH,374,374,94,0,0,0.2513368983957219,0.0,0.0
10423,AUS,11193,CVG,295,293,80,2,0,0.273037542662116,0.0067796610169491,0.0
10423,AUS,11259,DAL,2342,2299,445,37,6,0.1935624184428012,0.015798462852263,0.0025619128949615
10423,AUS,11278,DCA,365,361,116,2,2,0.3213296398891966,0.0054794520547945,0.0054794520547945
10423,AUS,11292,DEN,4882,4836,1108,32,14,0.2291149710504549,0.0065546907005325,0.0028676771814829
10423,AUS,11298,DFW,4818,4638,1219,178,2,0.2628288055196205,0.0369447903694479,0.0004151100041511
10423,AUS,11423,DSM,106,104,43,2,0,0.4134615384615384,0.0188679245283018,0.0
10423,AUS,11433,DTW,1341,1332,207,8,1,0.1554054054054054,0.005965697240865,0.0007457121551081
10423,AUS,11481,ECP,562,560,131,0,2,0.2339285714285714,0.0,0.0035587188612099
10423,AUS,11540,ELP,1010,1007,204,1,2,0.2025819265143992,0.0009900990099009,0.0019801980198019
10423,AUS,11618,EWR,1948,1912,541,29,7,0.282949790794979,0.0148870636550308,0.0035934291581108
10423,AUS,11697,FLL,804,796,237,6,2,0.2977386934673366,0.0074626865671641,0.0024875621890547
10423,AUS,11953,GNV,2,2,0,0,0,0.0,0.0,0.0
10423,AUS,11986,GRR,94,94,32,0,0,0.3404255319148936,0.0,0.0
10423,AUS,12173,HNL,28,28,6,0,0,0.2142857142857142,0.0,0.0
10423,AUS,12191,HOU,1470,1460,358,8,2,0.2452054794520548,0.0054421768707482,0.001360544217687
10423,AUS,12206,HRL,801,783,173,17,1,0.2209450830140485,0.0212234706616729,0.0012484394506866
10423,AUS,12264,IAD,1098,1089,133,6,3,0.1221303948576675,0.0054644808743169,0.0027322404371584
10423,AUS,12266,IAH,2637,2598,618,35,4,0.2378752886836027,0.0132726583238528,0.0015168752370117
10423,AUS,12339,IND,876,870,205,4,2,0.2356321839080459,0.0045662100456621,0.002283105022831
10423,AUS,12451,JAX,325,323,52,0,2,0.1609907120743034,0.0,0.0061538461538461
10423,AUS,12478,JFK,1982,1949,389,27,6,0.1995895330938943,0.0136226034308779,0.0030272452068617
10423,AUS,12889,LAS,2973,2957,700,13,3,0.2367264119039567,0.0043726875210225,0.0010090817356205
10423,AUS,12892,LAX,4018,3992,746,18,8,0.1868737474949899,0.0044798407167745,0.0019910403185664
10423,AUS,12896,LBB,322,322,84,0,0,0.2608695652173913,0.0,0.0
10423,AUS,12945,LEX,2,2,0,0,0,0.0,0.0,0.0
10423,AUS,12954,LGB,535,533,113,1,1,0.2120075046904315,0.0018691588785046,0.0018691588785046
10423,AUS,13158,MAF,1061,1052,214,6,3,0.2034220532319391,0.005655042412818,0.002827521206409
10423,AUS,13198,MCI,867,858,197,7,2,0.2296037296037296,0.008073817762399,0.0023068050749711
10423,AUS,13204,MCO,2562,2535,622,20,7,0.2453648915187376,0.0078064012490242,0.0027322404371584
10423,AUS,13232,MDW,1365,1347,257,12,6,0.1907943578322197,0.0087912087912087,0.0043956043956043
10423,AUS,13244,MEM,239,238,51,1,0,0.2142857142857142,0.00418410041841,0.0
10423,AUS,13256,MFE,1025,1020,188,5,0,0.1843137254901961,0.0048780487804878,0.0
10423,AUS,13303,MIA,1890,1863,402,22,5,0.215780998389694,0.0116402116402116,0.0026455026455026
10423,AUS,13342,MKE,268,266,67,1,1,0.2518796992481203,0.003731343283582,0.003731343283582
10423,AUS,13485,MSN,1,1,0,0,0,0.0,0.0,0.0
10423,AUS,13487,MSP,1619,1611,382,4,4,0.2371198013656114,0.0024706609017912,0.0024706609017912
10423,AUS,13495,MSY,2055,2036,448,14,5,0.2200392927308448,0.0068126520681265,0.0024330900243309
10423,AUS,13502,MTJ,5,5,2,0,0,0.4,0.0,0.0
10423,AUS,13796,OAK,359,358,101,0,1,0.2821229050279329,0.0,0.0027855153203342
10423,AUS,13851,OKC,326,326,46,0,0,0.1411042944785276,0.0,0.0
10423,AUS,13871,OMA,20,20,2,0,0,0.1,0.0,0.0
10423,AUS,13891,ONT,351,351,77,0,0,0.2193732193732193,0.0,0.0
10423,AUS,13930,ORD,3058,3008,714,40,10,0.2373670212765957,0.0130804447351209,0.0032701111837802
10423,AUS,14057,PDX,528,519,105,8,1,0.2023121387283237,0.0151515151515151,0.0018939393939393
10423,AUS,14100,PHL,1148,1123,301,22,3,0.2680320569902048,0.019163763066202,0.0026132404181184
10423,AUS,14107,PHX,3353,3323,657,24,6,0.1977129100210653,0.0071577691619445,0.0017894422904861
10423,AUS,14122,PIT,327,327,93,0,0,0.2844036697247706,0.0,0.0
10423,AUS,14193,PNS,9,9,4,0,0,0.4444444444444444,0.0,0.0
10423,AUS,14262,PSP,17,17,3,0,0,0.1764705882352941,0.0,0.0
10423,AUS,14314,PVU,108,108,21,0,0,0.1944444444444444,0.0,0.0
10423,AUS,14492,RDU,758,754,162,3,1,0.2148541114058355,0.0039577836411609,0.0013192612137203
10423,AUS,14570,RNO,164,162,57,2,0,0.3518518518518518,0.0121951219512195,0.0
10423,AUS,14679,SAN,2164,2138,579,16,10,0.2708138447146866,0.0073937153419593,0.0046210720887245
10423,AUS,14730,SDF,5,5,1,0,0,0.2,0.0,0.0
10423,AUS,14747,SEA,2045,2028,385,15,2,0.1898422090729783,0.0073349633251833,0.0009779951100244
10423,AUS,14761,SFB,24,24,16,0,0,0.6666666666666666,0.0,0.0
10423,AUS,14771,SFO,2655,2635,492,18,2,0.1867172675521821,0.0067796610169491,0.0007532956685499
10423,AUS,14831,SJC,1183,1180,268,1,2,0.2271186440677966,0.0008453085376162,0.0016906170752324
10423,AUS,14843,SJU,34,34,9,0,0,0.2647058823529412,0.0,0.0
10423,AUS,14869,SLC,1712,1705,292,4,3,0.1712609970674486,0.0023364485981308,0.0017523364485981
10423,AUS,14893,SMF,551,546,124,5,0,0.2271062271062271,0.0090744101633393,0.0
10423,AUS,14908,SNA,346,345,92,0,1,0.2666666666666666,0.0,0.0028901734104046
10423,AUS,14986,SRQ,36,36,3,0,0,0.0833333333333333,0.0,0.0
10423,AUS,15016,STL,970,966,189,4,0,0.1956521739130435,0.0041237113402061,0.0
10423,AUS,15304,TPA,1256,1251,299,4,1,0.2390087929656275,0.0031847133757961,0.000796178343949
10423,AUS,15370,TUL,322,322,86,0,0,0.2670807453416149,0.0,0.0
10423,AUS,15412,TYS,96,95,37,0,1,0.3894736842105263,0.0,0.0104166666666666
10423,AUS,15919,XNA,2,2,0,0,0,0.0,0.0,0.0
10431,AVL,10397,ATL,1877,1857,326,20,0,0.1755519655358104,0.0106553010122535,0.0
10431,AVL,10423,AUS,74,74,13,0,0,0.1756756756756756,0.0,0.0
10431,AVL,10721,BOS,260,259,44,0,1,0.1698841698841698,0.0,0.0038461538461538
10431,AVL,11057,CLT,1479,1435,277,44,0,0.1930313588850174,0.0297498309668695,0.0
10431,AVL,11278,DCA,538,491,172,46,1,0.35030549898167,0.0855018587360594,0.0018587360594795
10431,AVL,11292,DEN,355,347,101,1,7,0.2910662824207493,0.0028169014084507,0.0197183098591549
10431,AVL,11298,DFW,690,671,184,15,4,0.2742175856929955,0.0217391304347826,0.0057971014492753
10431,AVL,11618,EWR,260,258,43,1,1,0.1666666666666666,0.0038461538461538,0.0038461538461538
10431,AVL,11624,EYW,115,114,24,1,0,0.2105263157894736,0.008695652173913,0.0
10431,AVL,11697,FLL,677,673,222,2,2,0.3298662704309064,0.0029542097488921,0.0029542097488921
10431,AVL,12191,HOU,40,39,10,0,1,0.2564102564102564,0.0,0.025
10431,AVL,12264,IAD,56,56,9,0,0,0.1607142857142857,0.0,0.0
10431,AVL,12889,LAS,105,104,18,0,1,0.173076923076923,0.0,0.0095238095238095
10431,AVL,12953,LGA,439,422,105,16,1,0.2488151658767772,0.0364464692482915,0.0022779043280182
10431,AVL,13204,MCO,136,135,39,0,1,0.2888888888888888,0.0,0.0073529411764705
10431,AVL,13232,MDW,56,56,15,0,0,0.2678571428571428,0.0,0.0
10431,AVL,13303,MIA,219,217,77,2,0,0.3548387096774194,0.0091324200913242,0.0
10431,AVL,13487,MSP,26,26,6,0,0,0.2307692307692307,0.0,0.0
10431,AVL,13930,ORD,1158,1133,312,20,5,0.2753751103265666,0.0172711571675302,0.0043177892918825
10431,AVL,14027,PBI,168,165,41,0,3,0.2484848484848484,0.0,0.0178571428571428
10431,AVL,14082,PGD,233,232,52,0,1,0.2241379310344827,0.0,0.0042918454935622
10431,AVL,14100,PHL,1,1,1,0,0,1.0,0.0,0.0
10431,AVL,14107,PHX,85,84,8,0,1,0.0952380952380952,0.0,0.0117647058823529
10431,AVL,14112,PIE,518,514,152,1,3,0.2957198443579766,0.0019305019305019,0.0057915057915057
10431,AVL,14761,SFB,535,532,163,3,0,0.306390977443609,0.005607476635514,0.0
10431,AVL,14986,SRQ,130,130,33,0,0,0.2538461538461538,0.0,0.0
10431,AVL,15624,VPS,13,13,1,0,0,0.0769230769230769,0.0,0.0
10434,AVP,11057,CLT,971,947,138,23,1,0.1457233368532207,0.0236869207003089,0.0010298661174047
10434,AVP,13930,ORD,563,545,153,15,3,0.2807339449541284,0.0266429840142095,0.0053285968028419
10466,AZA,10408,ATW,266,266,46,0,0,0.1729323308270676,0.0,0.0
10466,AZA,10620,BIL,188,188,28,0,0,0.1489361702127659,0.0,0.0
10466,AZA,10627,BIS,257,256,28,0,1,0.109375,0.0,0.0038910505836575
10466,AZA,10666,BLI,150,149,15,0,1,0.1006711409395973,0.0,0.0066666666666666
10466,AZA,10713,BOI,109,108,22,0,1,0.2037037037037037,0.0,0.0091743119266055
10466,AZA,10849,BZN,155,152,21,0,3,0.1381578947368421,0.0,0.0193548387096774
10466,AZA,11003,CID,209,207,33,2,0,0.1594202898550724,0.0095693779904306,0.0
10466,AZA,11109,COS,54,54,11,0,0,0.2037037037037037,0.0,0.0
10466,AZA,11193,CVG,84,84,19,0,0,0.2261904761904762,0.0,0.0
10466,AZA,11423,DSM,187,183,45,4,0,0.2459016393442623,0.0213903743315508,0.0
10466,AZA,11603,EUG,126,126,15,0,0,0.119047619047619,0.0,0.0
10466,AZA,11637,FAR,380,380,40,0,0,0.1052631578947368,0.0,0.0
10466,AZA,11648,FCA,101,101,7,0,0,0.0693069306930693,0.0,0.0
10466,AZA,11721,FNT,112,112,33,0,0,0.2946428571428571,0.0,0.0
10466,AZA,11775,FSD,377,375,51,0,2,0.136,0.0,0.0053050397877984
10466,AZA,11823,FWA,79,79,7,0,0,0.0886075949367088,0.0,0.0
10466,AZA,11884,GEG,97,95,15,0,2,0.1578947368421052,0.0,0.0206185567010309
10466,AZA,11898,GFK,72,72,4,0,0,0.0555555555555555,0.0,0.0
10466,AZA,11980,GRI,152,152,13,0,0,0.0855263157894736,0.0,0.0
10466,AZA,11986,GRR,223,223,41,0,0,0.1838565022421524,0.0,0.0
10466,AZA,12003,GTF,99,99,14,0,0,0.1414141414141414,0.0,0.0
10466,AZA,12278,ICT,110,109,15,1,0,0.1376146788990825,0.009090909090909,0.0
10466,AZA,12280,IDA,223,221,30,1,1,0.1357466063348416,0.0044843049327354,0.0044843049327354
10466,AZA,12889,LAS,53,52,19,1,0,0.3653846153846153,0.0188679245283018,0.0
10466,AZA,13367,MLI,95,94,10,1,0,0.1063829787234042,0.0105263157894736,0.0
10466,AZA,13433,MOT,157,157,23,0,0,0.1464968152866242,0.0,0.0
10466,AZA,13486,MSO,151,150,29,0,1,0.1933333333333333,0.0,0.0066225165562913
10466,AZA,13487,MSP,34,34,4,0,0,0.1176470588235294,0.0,0.0
10466,AZA,13871,OMA,109,108,21,0,1,0.1944444444444444,0.0,0.0091743119266055
10466,AZA,14057,PDX,52,52,0,0,0,0.0,0.0,0.0
10466,AZA,14108,PIA,212,211,26,0,1,0.1232227488151658,0.0,0.0047169811320754
10466,AZA,14252,PSC,154,154,26,0,0,0.1688311688311688,0.0,0.0
10466,AZA,14314,PVU,707,704,175,2,1,0.2485795454545454,0.0028288543140028,0.0014144271570014
10466,AZA,14457,RAP,217,216,40,1,0,0.1851851851851851,0.0046082949308755,0.0
10466,AZA,14512,RFD,170,170,22,0,0,0.1294117647058823,0.0,0.0
10466,AZA,14696,SBN,148,148,21,0,0,0.1418918918918918,0.0,0.0
10466,AZA,14783,SGF,223,220,29,1,2,0.1318181818181818,0.0044843049327354,0.0089686098654708
10466,AZA,15008,STC,131,130,17,0,1,0.1307692307692307,0.0,0.0076335877862595
10466,AZA,15295,TOL,8,8,0,0,0,0.0,0.0,0.0
10466,AZA,15380,TVC,48,47,6,0,1,0.1276595744680851,0.0,0.0208333333333333
10466,AZA,15919,XNA,42,42,3,0,0,0.0714285714285714,0.0,0.0
10469,AZO,11433,DTW,1003,989,197,14,0,0.1991911021233569,0.0139581256231306,0.0
10469,AZO,13930,ORD,599,572,107,27,0,0.187062937062937,0.0450751252086811,0.0
10529,BDL,10397,ATL,2302,2262,439,26,14,0.1940760389036251,0.0112945264986967,0.0060816681146828
10529,BDL,10693,BNA,389,389,66,0,0,0.1696658097686375,0.0,0.0
10529,BDL,10821,BWI,1748,1718,308,26,4,0.179278230500582,0.0148741418764302,0.0022883295194508
10529,BDL,11057,CLT,1746,1717,308,25,4,0.1793826441467676,0.0143184421534937,0.0022909507445589
10529,BDL,11278,DCA,1877,1753,589,116,8,0.3359954363947519,0.0618007458710708,0.0042621204049014
10529,BDL,11292,DEN,1067,1047,187,5,15,0.1786055396370582,0.0046860356138706,0.0140581068416119
10529,BDL,11298,DFW,799,777,199,17,5,0.2561132561132561,0.0212765957446808,0.0062578222778473
10529,BDL,11433,DTW,1312,1301,164,10,1,0.1260568793235972,0.0076219512195121,0.0007621951219512
10529,BDL,11697,FLL,831,820,189,10,1,0.2304878048780488,0.0120336943441636,0.0012033694344163
10529,BDL,12264,IAD,920,911,154,9,0,0.1690450054884742,0.0097826086956521,0.0
10529,BDL,12478,JFK,245,241,21,4,0,0.0871369294605809,0.0163265306122449,0.0
10529,BDL,13204,MCO,1940,1912,445,15,13,0.2327405857740585,0.0077319587628865,0.006701030927835
10529,BDL,13232,MDW,739,733,111,5,1,0.1514324693042291,0.006765899864682,0.0013531799729364
10529,BDL,13303,MIA,451,448,56,3,0,0.125,0.0066518847006651,0.0
10529,BDL,13487,MSP,834,827,144,3,4,0.1741233373639661,0.0035971223021582,0.0047961630695443
10529,BDL,13577,MYR,186,185,24,1,0,0.1297297297297297,0.0053763440860215,0.0
10529,BDL,13930,ORD,2301,2262,591,33,6,0.2612732095490716,0.014341590612777,0.0026075619295958
10529,BDL,14027,PBI,577,570,134,4,3,0.2350877192982456,0.0069324090121317,0.0051993067590987
10529,BDL,14100,PHL,609,599,137,9,1,0.2287145242070117,0.0147783251231527,0.0016420361247947
10529,BDL,14635,RSW,422,409,90,8,5,0.2200488997555012,0.0189573459715639,0.0118483412322274
10529,BDL,14843,SJU,956,937,301,6,13,0.3212379935965848,0.006276150627615,0.0135983263598326
10529,BDL,15304,TPA,857,845,186,7,5,0.2201183431952662,0.0081680280046674,0.0058343057176196
10551,BET,10299,ANC,723,699,215,24,0,0.3075822603719599,0.0331950207468879,0.0
10558,BFF,11292,DEN,626,610,163,15,1,0.2672131147540983,0.023961661341853,0.0015974440894568
10561,BFL,11292,DEN,730,726,92,0,4,0.1267217630853994,0.0,0.0054794520547945
10561,BFL,11298,DFW,348,337,56,7,4,0.1661721068249258,0.0201149425287356,0.0114942528735632
10561,BFL,14107,PHX,1272,1260,199,10,2,0.1579365079365079,0.0078616352201257,0.0015723270440251
10561,BFL,14771,SFO,704,702,117,2,0,0.1666666666666666,0.002840909090909,0.0
10577,BGM,11433,DTW,226,223,37,2,1,0.1659192825112107,0.0088495575221238,0.0044247787610619
10581,BGR,10397,ATL,29,27,5,2,0,0.1851851851851851,0.0689655172413793,0.0
10581,BGR,11057,CLT,185,185,41,0,0,0.2216216216216216,0.0,0.0
10581,BGR,11278,DCA,1012,940,283,69,3,0.301063829787234,0.0681818181818181,0.0029644268774703
10581,BGR,11433,DTW,1,1,1,0,0,1.0,0.0,0.0
10581,BGR,11618,EWR,458,436,131,22,0,0.3004587155963302,0.0480349344978165,0.0
10581,BGR,11697,FLL,43,43,10,0,0,0.2325581395348837,0.0,0.0
10581,BGR,12953,LGA,221,204,29,16,1,0.142156862745098,0.0723981900452488,0.004524886877828
10581,BGR,13930,ORD,549,546,150,3,0,0.2747252747252747,0.0054644808743169,0.0
10581,BGR,14082,PGD,96,95,24,0,1,0.2526315789473684,0.0,0.0104166666666666
10581,BGR,14100,PHL,526,510,123,15,1,0.2411764705882353,0.0285171102661596,0.0019011406844106
10581,BGR,14112,PIE,251,248,57,1,2,0.2298387096774193,0.0039840637450199,0.0079681274900398
10581,BGR,14761,SFB,285,280,85,3,2,0.3035714285714285,0.0105263157894736,0.0070175438596491
10599,BHM,10155,ACT,1,1,0,0,0,0.0,0.0,0.0
10599,BHM,10397,ATL,3079,3031,348,45,3,0.114813592873639,0.0146151347840207,0.0009743423189347
10599,BHM,10693,BNA,367,363,84,4,0,0.2314049586776859,0.0108991825613079,0.0
10599,BHM,10781,BTR,1,1,0,0,0,0.0,0.0,0.0
10599,BHM,10821,BWI,343,335,62,7,1,0.1850746268656716,0.0204081632653061,0.0029154518950437
10599,BHM,11049,CLL,1,1,0,0,0,0.0,0.0,0.0
10599,BHM,11057,CLT,2032,1976,357,55,1,0.1806680161943319,0.0270669291338582,0.0004921259842519
10599,BHM,11111,COU,1,1,0,0,0,0.0,0.0,0.0
10599,BHM,11259,DAL,963,944,168,13,6,0.1779661016949152,0.0134994807892004,0.0062305295950155
10599,BHM,11278,DCA,1007,946,240,54,7,0.2536997885835095,0.0536246276067527,0.0069513406156901
10599,BHM,11292,DEN,1092,1079,190,5,8,0.1760889712696941,0.0045787545787545,0.0073260073260073
10599,BHM,11298,DFW,2276,2191,550,76,9,0.2510269283432222,0.0333919156414762,0.0039543057996485
10599,BHM,11433,DTW,263,260,67,2,1,0.2576923076923076,0.0076045627376425,0.0038022813688212
10599,BHM,11618,EWR,84,77,33,5,2,0.4285714285714285,0.0595238095238095,0.0238095238095238
10599,BHM,11697,FLL,209,205,59,3,1,0.2878048780487804,0.0143540669856459,0.0047846889952153
10599,BHM,12191,HOU,461,455,71,5,1,0.156043956043956,0.0108459869848156,0.0021691973969631
10599,BHM,12266,IAH,133,131,38,1,1,0.2900763358778626,0.0075187969924812,0.0075187969924812
10599,BHM,12889,LAS,365,364,59,1,0,0.1620879120879121,0.0027397260273972,0.0
10599,BHM,12892,LAX,3,3,0,0,0,0.0,0.0,0.0
10599,BHM,13204,MCO,785,781,166,2,2,0.2125480153649167,0.0025477707006369,0.0025477707006369
10599,BHM,13232,MDW,547,539,87,6,2,0.1614100185528757,0.0109689213893967,0.0036563071297989
