city_a,city_b,scheduled_flights,eligible_arrivals,delayed_arrivals,cancelled_flights,diverted_flights,arrival_delay_rate,cancellation_rate,diversion_rate
"Chicago, IL","Indianapolis, IN",10195,9982,2018,209,4,0.20216389501101983,0.02050024521824424,0.00039234919077979404
"Las Vegas, NV","Sacramento, CA",10188,10125,1917,55,8,0.18933333333333333,0.005398508048684727,0.0007852375343541421
"Sacramento, CA","San Diego, CA",10184,10066,2365,99,19,0.23494933439300617,0.009721131186174391,0.0018656716417910447
"Charlotte, NC","Washington, DC",10153,9871,2489,269,13,0.25215277074257925,0.026494632128434944,0.0012804097311139564
"Detroit, MI","New York, NY",10050,9784,2300,249,17,0.23507767784137368,0.024776119402985075,0.001691542288557214
"Boston, MA","Philadelphia, PA",10045,9817,2448,222,6,0.2493633492920444,0.022100547536087606,0.0005973120955699353
"Atlanta, GA","Boston, MA",9984,9838,2407,128,18,0.24466354950193128,0.01282051282051282,0.0018028846153846155
"Denver, CO","Washington, DC",9902,9800,2183,45,57,0.22275510204081633,0.004544536457281357,0.005756412845889719
"Columbus, OH","New York, NY",9898,9604,2054,274,20,0.2138692211578509,0.02768236007274197,0.002020610224287735
"Atlanta, GA","Detroit, MI",9886,9789,2109,81,16,0.2154459086730003,0.008193404814889744,0.0016184503338053813
"Charlotte, NC","Chicago, IL",9861,9702,2420,141,18,0.2494331065759637,0.014298752662001825,0.0018253726802555522
"Atlanta, GA","Las Vegas, NV",9850,9718,2018,107,25,0.2076558962749537,0.010862944162436548,0.0025380710659898475
"Chicago, IL","Tampa, FL",9838,9699,2215,102,37,0.2283740591813589,0.010367960967676356,0.003760927017686522
"Portland, OR","Seattle, WA",9821,9753,1752,67,1,0.17963703475853585,0.006822115874147236,0.00010182262498727217
"Los Angeles, CA","San Jose, CA",9814,9782,1126,27,5,0.11510938458392966,0.0027511717953943348,0.0005094762584063583
"Chicago, IL","Miami, FL",9804,9655,2311,106,43,0.23935784567581564,0.010811913504691963,0.0043859649122807015
"Baltimore, MD","Orlando, FL",9792,9584,2187,174,34,0.22819282136894825,0.017769607843137254,0.003472222222222222
"Austin, TX","Denver, CO",9747,9672,2372,53,22,0.24524400330851945,0.005437570534523443,0.0022571047501795424
"Charlotte, NC","Orlando, FL",9661,9525,2301,118,18,0.2415748031496063,0.012214056515888624,0.0018631611634406377
"Dallas/Fort Worth, TX","Orlando, FL",9660,9404,2954,219,37,0.31412165036154827,0.02267080745341615,0.0038302277432712213
"Fort Lauderdale, FL","Newark, NJ",9658,9406,2636,219,33,0.2802466510737827,0.022675502174363222,0.003416856492027335
"Dallas/Fort Worth, TX","Miami, FL",9646,9419,2838,184,43,0.30130587111158297,0.019075264358283228,0.004457806344598797
"Austin, TX","Dallas/Fort Worth, TX",9634,9282,2667,342,10,0.2873303167420814,0.035499273406684656,0.0010379904504878555
"Chicago, IL","Pittsburgh, PA",9618,9506,1950,105,7,0.20513359983168525,0.010917030567685589,0.000727802037845706
"Atlanta, GA","Charlotte, NC",9567,9402,1949,153,12,0.20729631993192937,0.01599247412982126,0.0012543116964565694
"Phoenix, AZ","San Francisco, CA",9563,9505,2212,49,9,0.23271962125197265,0.00512391508940709,0.0009411272613196695
"New York, NY","Pittsburgh, PA",9535,9205,1910,322,8,0.20749592612710482,0.03377031987414788,0.0008390141583639224
"Boston, MA","Orlando, FL",9365,9194,2529,138,33,0.27507069828148795,0.014735718099305926,0.0035237586759209825
"Chicago, IL","St. Louis, MO",9311,9144,2103,157,10,0.22998687664041995,0.01686177639351305,0.001073998496402105
"Miami, FL","Washington, DC",9284,9061,2224,183,40,0.24544752234852665,0.01971133132270573,0.004308487720809996
"San Francisco, CA","Santa Ana, CA",9244,9105,1849,125,14,0.2030752333882482,0.013522284725227174,0.0015144958892254435
"Baltimore, MD","Chicago, IL",9230,9039,2125,170,21,0.23509237747538445,0.018418201516793065,0.002275189599133261
"Denver, CO","Orlando, FL",9216,9133,2105,48,35,0.23048286433811452,0.005208333333333333,0.0037977430555555555
"Los Angeles, CA","Portland, OR",9207,9120,1142,84,3,0.12521929824561404,0.009123492994460736,0.00032583903551645487
"Atlanta, GA","Raleigh/Durham, NC",9200,9087,1584,105,8,0.17431495543083525,0.01141304347826087,0.0008695652173913044
"Boston, MA","San Francisco, CA",9148,9083,1898,43,22,0.20896179676318397,0.00470048097944906,0.002404897245299519
"Boston, MA","Los Angeles, CA",9112,9057,1870,41,14,0.20647013359832175,0.004499561018437226,0.0015364354697102723
"Atlanta, GA","Austin, TX",9041,8912,1979,111,18,0.22206014362657092,0.012277402942152417,0.001990930206835527
"Dallas/Fort Worth, TX","San Antonio, TX",9003,8670,2528,318,15,0.29158016147635524,0.03532155948017328,0.0016661112962345886
"San Diego, CA","Seattle, WA",8992,8851,1968,120,21,0.22234775731555756,0.013345195729537367,0.002335409252669039
"Denver, CO","Portland, OR",8963,8874,2167,57,32,0.2441965291863872,0.0063594778533973,0.0035702331808546246
"San Jose, CA","Seattle, WA",8941,8850,1571,84,7,0.1775141242937853,0.009394922268202661,0.0007829101890168885
"Chicago, IL","Cincinnati, OH",8930,8733,2261,185,12,0.2589030115653269,0.020716685330347144,0.0013437849944008958
"Phoenix, AZ","Santa Ana, CA",8916,8854,1629,47,15,0.18398463971086515,0.005271422162404666,0.0016823687752355316
"Las Vegas, NV","Santa Ana, CA",8910,8845,1610,53,12,0.18202374222724704,0.005948372615039282,0.0013468013468013469
"Chicago, IL","Grand Rapids, MI",8892,8747,2326,137,8,0.26591974391219847,0.01540710751237067,0.000899685110211426
"Austin, TX","Chicago, IL",8845,8720,2083,98,27,0.23887614678899083,0.011079706048615037,0.0030525720746184285
"Burbank, CA","Las Vegas, NV",8836,8683,1657,138,15,0.19083266152251527,0.01561792666364871,0.0016976007243096423
"Newark, NJ","San Francisco, CA",8813,8633,2300,145,35,0.2664195528784895,0.016452967207534325,0.003971405877680699
"Las Vegas, NV","San Jose, CA",8725,8684,1652,37,4,0.190234914785813,0.004240687679083094,0.00045845272206303727
"Atlanta, GA","New Orleans, LA",8716,8526,1803,174,16,0.21147079521463757,0.019963285910968333,0.0018357044515832951
"Chicago, IL","San Diego, CA",8700,8588,1975,78,34,0.2299720540288775,0.00896551724137931,0.003908045977011494
"Sacramento, CA","Seattle, WA",8604,8561,1705,31,12,0.19915897675505198,0.003602975360297536,0.001394700139470014
"Chicago, IL","Milwaukee, WI",8572,8318,2646,248,6,0.31810531377735035,0.028931404573028466,0.0006999533364442371
"Chicago, IL","Raleigh/Durham, NC",8539,8405,1872,119,15,0.22272456870910173,0.013936058086426981,0.0017566459772807121
"Boston, MA","Charlotte, NC",8536,8387,1895,142,7,0.22594491474901635,0.016635426429240863,0.0008200562324273664
"Chicago, IL","Omaha, NE",8399,8249,1929,134,16,0.2338465268517396,0.01595428027146089,0.0019049886891296583
"Denver, CO","Kansas City, MO",8370,8271,2191,84,15,0.26490146294281225,0.01003584229390681,0.0017921146953405018
"Los Angeles, CA","Salt Lake City, UT",8281,8253,977,26,2,0.11838119471707258,0.0031397174254317113,0.00024151672503320854
"Chicago, IL","Fort Lauderdale, FL",8256,8149,1823,74,33,0.22370843048226777,0.008963178294573644,0.003997093023255814
"Salt Lake City, UT","Seattle, WA",8227,8153,1623,64,10,0.19906782779345025,0.007779263400996718,0.0012155099064057372
"Austin, TX","Houston, TX",8215,8126,1910,79,10,0.2350479940930347,0.009616555082166769,0.0012172854534388314
"Atlanta, GA","Nashville, TN",8193,8085,1445,92,16,0.17872603586889302,0.011229098010496765,0.0019528866105211766
"Dallas, TX","Houston, TX",8182,7964,1677,205,13,0.21057257659467604,0.025054998777804937,0.0015888535810315327
"Chicago, IL","Fort Myers, FL",8167,8064,1631,72,31,0.20225694444444445,0.008815966695236929,0.0037957634382270113
"Houston, TX","Miami, FL",8130,8000,1998,106,24,0.24975,0.013038130381303813,0.002952029520295203
"Miami, FL","Newark, NJ",8130,7946,2237,159,25,0.28152529574628743,0.01955719557195572,0.003075030750307503
"Dallas/Fort Worth, TX","San Francisco, CA",8113,7919,2212,160,34,0.2793281980047986,0.019721434734376927,0.004190804881055097
"Atlanta, GA","Jacksonville, FL",8088,7957,1737,120,11,0.21829835365087344,0.01483679525222552,0.0013600395647873392
"Austin, TX","Los Angeles, CA",8036,7978,1432,38,20,0.17949360742040613,0.004728720756595321,0.0024888003982080635
"New York, NY","San Juan, PR",7986,7870,1902,101,15,0.24167725540025414,0.012647132481843225,0.0018782870022539444
"Charlotte, NC","Dallas/Fort Worth, TX",7939,7761,2025,159,19,0.26091998453807497,0.020027711298652225,0.002393248519964731
"Houston, TX","San Antonio, TX",7933,7846,1495,77,10,0.19054295182258477,0.009706290180259675,0.0012605571662674903
"Boston, MA","Denver, CO",7904,7861,2078,27,16,0.26434295891108,0.0034159919028340082,0.0020242914979757085
"Phoenix, AZ","Portland, OR",7876,7824,1486,38,14,0.18992842535787322,0.004824784154393093,0.0017775520568816658
"Las Vegas, NV","New York, NY",7863,7734,1576,86,43,0.20377553659167313,0.010937301284497011,0.0054686506422485055
"Miami, FL","Orlando, FL",7856,7765,1947,80,11,0.25074050225370254,0.010183299389002037,0.00140020366598778
"San Francisco, CA","Washington, DC",7850,7782,1609,40,28,0.2067591878694423,0.005095541401273885,0.0035668789808917197
"Las Vegas, NV","Oakland, CA",7845,7801,1586,40,4,0.20330726829893603,0.005098789037603569,0.0005098789037603569
"Denver, CO","Sacramento, CA",7838,7788,1784,29,21,0.229070364663585,0.003699923449859658,0.0026792549119673387
"Santa Ana, CA","Seattle, WA",7834,7725,1309,90,19,0.16944983818770226,0.01148838396732193,0.0024253255042124074
"Los Angeles, CA","Washington, DC",7796,7699,1486,58,39,0.19301207949084298,0.007439712673165726,0.005002565418163161
"Dallas/Fort Worth, TX","Detroit, MI",7784,7626,1878,133,25,0.24626278520849726,0.0170863309352518,0.003211716341212744
"Detroit, MI","Washington, DC",7781,7571,1976,194,16,0.2609959054286092,0.024932527952705306,0.0020562909651715717
"Boston, MA","Dallas/Fort Worth, TX",7776,7571,2257,164,41,0.29811121384229294,0.02109053497942387,0.005272633744855967
"Baltimore, MD","Boston, MA",7721,7564,1791,153,4,0.23677948175568483,0.0198160859992229,0.0005180676078228209
"Dallas/Fort Worth, TX","Salt Lake City, UT",7717,7530,2042,154,33,0.2711819389110226,0.01995594142801607,0.0042762731631463
"Boise, ID","Seattle, WA",7713,7684,1300,22,7,0.1691827173347215,0.0028523272397251395,0.0009075586671852716
"Las Vegas, NV","Reno, NV",7711,7604,1410,91,16,0.18542872172540767,0.011801322785630917,0.0020749578524186228
"Atlanta, GA","West Palm Beach/Palm Beach, FL",7699,7587,1783,98,14,0.23500724924212468,0.012728925834523964,0.0018184179763605663
"Detroit, MI","Orlando, FL",7668,7602,1825,46,20,0.24006840305182847,0.005998956703182056,0.0026082420448617634
"Charlotte, NC","Miami, FL",7617,7513,1772,90,14,0.23585784639957408,0.011815675462780622,0.0018379939608769856
"Las Vegas, NV","Salt Lake City, UT",7568,7524,1510,41,3,0.2006911217437533,0.005417547568710359,0.0003964059196617336
"Charlotte, NC","Nashville, TN",7545,7399,1897,134,12,0.2563859981078524,0.017760106030483763,0.0015904572564612327
"Atlanta, GA","Phoenix, AZ",7543,7458,1572,59,26,0.21078037007240547,0.007821821556409916,0.0034469044146891157
